笔记ID,笔记链接,笔记类型,笔记标题,笔记内容,笔记话题,点赞量,收藏量,评论量,分享量,发布时间,更新时间,IP地址,博主ID,博主链接,博主昵称,小红书号,粉丝数,获赞与收藏,博主简介,发布日期,笔记话题
67a888fc0000000018019112,https://www.xiaohongshu.com/explore/67a888fc0000000018019112?xsec_token=ABbJAmPtJ9u-Z1C5WPlquSm1-M9AJVtpmAhfoOMGOcIyc=&xsec_source=pc_search,视频,男生阿斯汤加,瑜伽从起源到今天已经有五千多年的历史了，根据考古学家的研究，?在古印度练瑜伽的大都是贵族男士.??而现代瑜伽的奠基人也是男性， 克里希那玛查雅，他被称为现代瑜伽之父，也是他顶住各方压力， 收了第一个女弟子， 开创了女性练瑜伽的新纪元， 才有了现代瑜伽的迅猛发展，?据不完全统计，?在印度瑜伽练习者中有80%是男性， 在欧美60%是男性， 而在中国， 男性占比少之又少#阿斯汤加[话题]# #Mysore[话题]# #瑜伽[话题]# #男生瑜伽[话题]# #男生运动[话题]#,阿斯汤加、Mysore、瑜伽、男生瑜伽、男生运动,99,68,8,233,2025/2/9 18:52,2025/2/9 18:52,,5ff02e260000000001000da8,https://www.xiaohongshu.com/user/profile/5ff02e260000000001000da8?xsec_token=ABMk0w9IlhazzfP_HKdFzdmjXznu1ArKs9aiIwo0RgkIc=&xsec_source=pc_note,观Ashtanga的山,1107004088,6793,19937,观摩Ashtanga先辈的练习，阿汤练习者如登山者，山一直都在那，正在攀山的人总会与下山的先者相遇,,
67a888fc0000000018019112,https://www.xiaohongshu.com/explore/67a888fc0000000018019112?xsec_token=ABbJAmPtJ9u-Z1C5WPlquSm1-M9AJVtpmAhfoOMGOcIyc=&xsec_source=pc_search,视频,男生阿斯汤加,瑜伽从起源到今天已经有五千多年的历史了，根据考古学家的研究，?在古印度练瑜伽的大都是贵族男士.??而现代瑜伽的奠基人也是男性， 克里希那玛查雅，他被称为现代瑜伽之父，也是他顶住各方压力， 收了第一个女弟子， 开创了女性练瑜伽的新纪元， 才有了现代瑜伽的迅猛发展，?据不完全统计，?在印度瑜伽练习者中有80%是男性， 在欧美60%是男性， 而在中国， 男性占比少之又少#阿斯汤加[话题]# #Mysore[话题]# #瑜伽[话题]# #男生瑜伽[话题]# #男生运动[话题]#,阿斯汤加、Mysore、瑜伽、男生瑜伽、男生运动,99,68,8,233,2025/2/9 18:52,2025/2/9 18:52,,5ff02e260000000001000da8,https://www.xiaohongshu.com/user/profile/5ff02e260000000001000da8?xsec_token=ABMk0w9IlhazzfP_HKdFzdmjXznu1ArKs9aiIwo0RgkIc=&xsec_source=pc_note,观Ashtanga的山,1107004088,6793,19937,观摩Ashtanga先辈的练习，阿汤练习者如登山者，山一直都在那，正在攀山的人总会与下山的先者相遇,,
697fded5000000000b00b386,https://www.xiaohongshu.com/explore/697fded5000000000b00b386?xsec_token=ABe-xw9MLYnc59dPiePFi61fFK7mBPXLsZmVyU5getpu4=&xsec_source=pc_search,视频,瑜伽打卡：小丸子的“手倒立”????,"#瑜伽[话题]# #涨知识[话题]##小丸子走廊瑜伽[话题]# #没有天赋那就反复[话题]# #我的天赋进化史[话题]# #运动万粉助力计划[话题]# #100天运动打卡挑战[话题]# #见人不如健身[话题]# #健身人健身魂[话题]# #手倒立[话题]#@热点薯
你只管努力，
剩下的交给时间，
一周两节课一小时线上瑜伽，
你觉得效果好不好？
手倒立基础练习",瑜伽、涨知识、小丸子走廊瑜伽、没有天赋那就反复、我的天赋进化史、运动万粉助力计划、100天运动打卡挑战、见人不如健身、健身人健身魂、手倒立,98,5,9,8,3小时前,2026/2/2 7:16,2026/2/2 7:16,福建,5ff479f2000000000100b658,https://www.xiaohongshu.com/user/profile/5ff479f2000000000100b658?xsec_token=AB77NATT1hpmCSlJbY9_VmnTEQqd9P1V4mHzUEJ8sQxlw=&xsec_source=pc_note,小丸子走廊瑜伽,1111610438,12650,116365,"??一年线上瑜伽，有努力，有成长，有蜕变
?40+二宝妈职场女性体重118降到92，美背和马甲线再现
??251183791com一起线上练瑜伽，有趣的灵魂总能链接在一起",
693103f5000000001f0082b5,https://www.xiaohongshu.com/explore/693103f5000000001f0082b5?xsec_token=ABLwCquYst6-QKpLePIR4FRvr75J1EVEaFH-UANgXVAks=&xsec_source=pc_search,视频,练习日常 mysore?????♀?,"??下课随手拍。今天邀请师兄0片酬出镜一下。
??Supta Vajrasana，莲花后弯。不疼不累，轻松优雅。#日常练习[话题]# #缓慢进步中[话题]# #瑜伽日常[话题]# #瑜伽打卡[话题]# #mysore早课[话题]#",,96,18,10,15,2025/12/4 11:45,2025/12/4 11:45,,5a8da29511be10183ca9b254,https://www.xiaohongshu.com/user/profile/5a8da29511be10183ca9b254?xsec_token=ABRkGQ_P4TTiTHp43so86-WPFk-aZV-QL7jHuo0TDW07w=&xsec_source=pc_note,圆滚滚的元,493450121,1008,10766,,2025/12/4,日常练习、缓慢进步中、瑜伽日常、瑜伽打卡、mysore早课
65fcc0b500000000120232af,https://www.xiaohongshu.com/explore/65fcc0b500000000120232af?xsec_token=ABzlMenS0wdxqUp_sdm53ZUT_EtDt52MIFjCKNLQWkz7s=&xsec_source=pc_search,图文,欧美Ashtanga瑜伽为什么有点衰落？,"从重庆回美国，对这个现象我感觉有点子明显。
开始以为是我自己的个人感受，
后来跟好几个不同地理坐标点的朋友聊这个话题，
大家也有相同的体会。
	
之前就觉得在欧美阿汤的流行程度不及亚洲：
	
[种草R]一部分是城市规划和公共交通的不便影响了瑜伽的可及性。
比如国内的Mysore教室，前往教室通常很方便，
这让练习者更容易坚持规律的日常练习。
而在美国，城市的扩散和公共交通的极其糟糕，
通勤到Mysore教室就还是很不方便。
	
[种草R]一部分我觉得文化理念也有影响。
比如在国内教课，你跟学生说，
“你要尽量每天都练习哦。
要是太忙，也尽量保持一周三次吧。“
但是如果在美国教课，
可能有的人就会想，你是谁啊[石化R]
我们亚洲的灵魂就更爱这种“自律”设定。
	
最近几年的衰落似乎更为明显。
	
[种草R]疫情是无疑是一个极大打击，
除了扎根比较深的Mysore教室，
很有多教室在疫情期间因为无力支撑就已经倒下了，至今难以复苏。
美国Mysore月卡的价格其实跟国内差不多，
甚至价格更低一些，
之前疫情就给老师的生计带来了更大的打击。
	
[种草R]此外疫情之前me too运动的影响，
激起了很多波澜，也带来了很多反思。
让大家思考瑜伽教室里的不当行为和权力滥用，
迫使大家反思guru-shishya relationship的现代含义。
Sexual assault is not about sex but power。
于是有的人可能就不去教室练习了，
或者彻底不练习了。
	
但是我觉得metoo运动的影响是好的，
这几年对Mysore的讨论有更加包容和多元，
也许就会有新的生长，新的平衡吧。
	
??很多年前的Mysore SF
	
#瑜伽[话题]# #Mysore[话题]# #瑜伽日常[话题]# #阿斯汤伽[话题]# #一起来瑜伽[话题]# #ashtanga[话题]#",瑜伽、Mysore、瑜伽日常、阿斯汤伽、一起来瑜伽、ashtanga,95,26,60,16,2024/3/22 7:20,2024/3/22 7:20,,5f40f8cc000000000101c255,https://www.xiaohongshu.com/user/profile/5f40f8cc000000000101c255?xsec_token=ABgL8-y1htvptE8CD7JKFudHkkOtHlSKNYSQ5we3JPdnU=&xsec_source=pc_note,Metronome,761713830,2684,13300,"Sharath Yoga Center Ashtanga二级授权 
UCSF物理治疗临床博士DPT ing 2027
瑜伽wei空间",,
66822516000000000a0076d5,https://www.xiaohongshu.com/explore/66822516000000000a0076d5?xsec_token=ABkri1Vc5k11n-zTWAO7BTf5J2MCFYCu07cARXQYIeoNs=&xsec_source=pc_search,图文,臣服 净化,"我是一个害怕后弯的人
在二序列里 走得很慢很慢
因为在每一次的后弯里
我都感受到身体里
那些暂时还无法穿透的屏障
	
后弯的练习
可以慢慢穿透在脊柱中的神经系统
净化我们身体
净化内在的Kama欲望 Krodha生气 Moha欺骗 Lobha贪婪 Matsarya嫉妒 Mada懒惰…
	
需要穿透那么多的屏障 实属不易
	
好像昨天的疑问
今天又明朗了一些
为什么是阿汤呢
因为 你知道你将越来越靠近你的心
也将慢慢克服那些屏障
但 你可以自由控制自己的步伐快慢
	
不一定是今天
只要 在对的路上
	
*练习的果实 主要呈现在
躺下来的时候 脑子里暴走的杂念
最后剩下一个最质朴的：待会吃什么??
	
#ashtanga[话题]# #mysore[话题]# #yoga[话题]#
#瑜伽[话题]# #阿斯汤伽[话题]# #一起来瑜伽[话题]# #今日宇宙指引[话题]#",ashtanga、mysore、yoga、瑜伽、阿斯汤伽、一起来瑜伽、今日宇宙指引,94,26,16,0,2024/7/1 11:40,2024/7/1 11:40,,5dea374d0000000001006137,https://www.xiaohongshu.com/user/profile/5dea374d0000000001006137?xsec_token=ABO3WsShtu6QBhL9NHL9bs4_BsDzDNWIe0e8V38J5_Iyc=&xsec_source=pc_note,NICO_星岐,nico20210529,3993,36195,努力·觉知·喜悦｜Yoga life.,,
697da0ea000000000b00a2a0,https://www.xiaohongshu.com/explore/697da0ea000000000b00a2a0?xsec_token=ABGHFHgkn2yvWtY4piqfRzYwaPG-HzpUcudURiBeU6vrw=&xsec_source=pc_search,视频,好好练习拜日 你就会收获一个慢起,"下课之后趁热打铁起一个(头发有点凌乱)
昨晚解锁前屈位慢起
真的不需要太多肌肉力量
呼吸好了自然脚就变轻了
	
最近有空都会加练一个小时拜日A
年少不知拜日好
现在知道也不晚
继续坚持 期待有一天丝滑慢起???
	
#瑜伽[话题]#
#倒立[话题]#
#mysore[话题]#
#瑜伽日常[话题]#
#阿斯汤加[话题]#
#手倒立慢起[话题]#",,93,18,18,3,2026/1/31 14:27,2026/1/31 14:27,广东,62a5c5e7000000001b028a6b,https://www.xiaohongshu.com/user/profile/62a5c5e7000000001b028a6b?xsec_token=ABTuTp3TtQcqncOJHmhNCC--1DaX3Hk6iQW4fLMat6oIQ=&xsec_source=pc_note,l_ruolan,5380441021,2209,9927,"??前互联网大厂程序员
??全美瑜伽联盟RYT200认证
?生活记录|瑜伽分享|日常碎片
??""纵然缓慢 驰而不息""",1天前,瑜伽、倒立、mysore、瑜伽日常、阿斯汤加、手倒立慢起
6937f0d1000000001e015fbe,https://www.xiaohongshu.com/explore/6937f0d1000000001e015fbe?xsec_token=ABzetHhBUxkRoKjqML6eC8bhhB5s_-xp4RzJQwk_wFeyA=&xsec_source=pc_search,图文,yoga??暂停时刻,"允许暂停
「不努力」也是对身体的一份温柔
#阿育瑜伽[话题]# #瑜伽日常[话题]# #按下暂停键[话题]# #心之所向身之所往[话题]# #享受每一刻[话题]# #瑜伽[话题]##瑜伽服[话题]# #瑜伽打卡[话题]##ootd[话题]##100天运动打卡挑战[话题]#",阿育瑜伽、瑜伽日常、按下暂停键、心之所向身之所往、享受每一刻、瑜伽、瑜伽服、瑜伽打卡、ootd、100天运动打卡挑战,93,35,3,1,2025/12/9 0:00,2025/12/9 17:50,2025/12/9 17:50,,5e91d6a600000000010087ab,https://www.xiaohongshu.com/user/profile/5e91d6a600000000010087ab?xsec_token=ABjxfokYoSWJp5qkn3LbFAFPIePyebJQ8ExaNrcVIS6gY=&xsec_source=pc_note,张喵喵喵,4958399694,6458,40296,"???????? ? ?????????????????? ? ?????????????? ? 
探索不同穿搭的无限可能@喵的日常",
697b24d8000000000c034501,https://www.xiaohongshu.com/explore/697b24d8000000000c034501?xsec_token=ABPDJGjvOeCxcb-MbHjqMaxK5RocSC2vIYz6ooxpOv7GQ=&xsec_source=pc_search,图文,? 每天最难的体式，其实是铺开垫子,"练了4年阿斯汤加，我发现最难的不是马里奇D，也不是后弯抓脚。
而是早上闹钟响后，把身体挪到垫子上的那3米距离。
	
只要站上去了，练习就会自然发生。
	
为了对抗我的惰性，我给自己写了这个小工具。
核心功能只有一个：**可视化你的坚持**。
	
当你看到热力图上连续的绿色格子：
??????????
你会为了填满那个空白，自觉地铺开垫子。
	
它不教你体式，只陪你坚持。
? 免费无广，点开即用
? 自动生成练习热力图
? 记录每一次“站上去”的胜利
	
Practice, practice, and all is coming. ??
	
#阿斯汤伽[话题]#  #自律[话题]#  #瑜伽打卡[话题]#  #Mysore[话题]#  #独立开发[话题]#  #习惯养成[话题]# #宝藏APP[话题]# #瑜伽呼吸是精髓[话题]# #瑜伽日常[话题]# #身心合一的力量[话题]#",,92,45,38,11,2026/1/29 17:14,2026/1/29 17:14,广东,67d8dcfc0000000007000525,https://www.xiaohongshu.com/user/profile/67d8dcfc0000000007000525?xsec_token=AB-HlIclRd8do1W7n1XaTAILBJ-lhxsBTM8i7pjVIlDtQ=&xsec_source=pc_note,熬汤日记 呼吸 觉察,26710328455,540,5381,"?? practice, practice, and all is coming.
??网页App：免费/无广/无须注册/全平台可用
??开发者&一序列练习者@多啦（熬汤也躺平版）",3天前,阿斯汤伽、自律、瑜伽打卡、Mysore、独立开发、习惯养成、宝藏APP、瑜伽呼吸是精髓、瑜伽日常、身心合一的力量
68f3181b0000000004022eeb,https://www.xiaohongshu.com/explore/68f3181b0000000004022eeb?xsec_token=ABek-ywlgd5xQZvOOTjoG3SHzymXUPDc3VO4GkpjChHV0=&xsec_source=pc_search,图文,成为自己想成为的样子,"""去默坐
去呆想
去推开耳边的嘈杂
理一理纷乱的思绪去窥看自己的心魂""
《我与地坛》#瑜伽[话题]# #柔美却有力量[话题]# #瑜伽体式[话题]# #瑜伽之境[话题]# #瑜伽馆[话题]# #成为想成为的自己[话题]##可以是任何样子[话题]#",瑜伽、柔美却有力量、瑜伽体式、瑜伽之境、瑜伽馆、成为想成为的自己、可以是任何样子,92,42,8,3,2025/10/18 0:00,2025/10/18 12:31,2025/10/18 12:31,,56dfc8ad84edcd43d3f0459e,https://www.xiaohongshu.com/user/profile/56dfc8ad84edcd43d3f0459e?xsec_token=AB4GCd37eH-bbMPsVHZXsIAV4hPteRkiB9w0fRhnUrirM=&xsec_source=pc_note,艾拉小黄,546327226,3030,10037,惜福｜喜悦｜和平,
696dcbc9000000001a032390,https://www.xiaohongshu.com/explore/696dcbc9000000001a032390?xsec_token=ABWHeqpAUc1_7iZt7QsavCeeSu1d9yhttodO7IYZ6MwPk=&xsec_source=pc_search,图文,今天的瑜伽课，打卡！???♀?,"#坚持瑜伽的状态[话题]# #运动使人更年轻[话题]# #运动让人自信[话题]# #喜欢运动的自己[话题]# #瑜伽日常[话题]#
午间一节阿斯汤加，能量满满[飞吻R]
瑜伽馆已经有过年气氛啦，舒服",坚持瑜伽的状态、运动使人更年轻、运动让人自信、喜欢运动的自己、瑜伽日常,92,14,8,1,2026/1/19 0:00,2026/1/19 14:14,2026/1/19 16:19,四川,57172a1d4775a76736018d62,https://www.xiaohongshu.com/user/profile/57172a1d4775a76736018d62?xsec_token=AB1gGRR9pDEYgTkcpPDsE8zZhQjKTPGn-pV4Pp5IBzR4M=&xsec_source=pc_note,xixiona,108059177,2484,20504,"单亲妈妈，闲聊勿扰
做自己的小太阳，活出精彩
爱运动（芭蕾、瑜伽、普拉提），爱生活的人儿
在这里，是一个生活的记录者",
65a937300000000029017b4c,https://www.xiaohongshu.com/explore/65a937300000000029017b4c?xsec_token=AB_K2m8Qm5D6_T2YJIwj2seSLExMoy8YYfqTNXY3-y4rQ=&xsec_source=pc_search,图文,八支瑜伽 -ashtanga yoga,"瑜伽八支传统上是阶梯式的结构排列，但是这种直线前进、一路通往理想目标的进阶排列方式，容易让人以为瑜伽是某种“可取可得的东西”。把瑜伽八支想象成身体的手和脚，可能比较有助于我们了解瑜伽——八支透过瑜伽的中心主题，彼此互相连接。就像孩子的四肢互相协调成长，无论我们着重修炼哪一支，其他几只自然也会跟着成长。从静坐这一支入门的人，通常日后自然会多练习体位法；那些喜欢练习强烈体位法的人，日后发现自己喜欢做比较静态、冥想类的修炼。正如四肢对身体的整体功能都很重要，瑜伽修行当中的每一支都很宝贵。当一个人真心希望成长，在练习中自然而然就成长了。
八个步骤进行的练习方式，以规律的呼吸为主的一个专注的练习。其中涉及到凝视点、乌伽依呼吸、体位法和收束法的练习，感官的内收加上收束法的结合，通过体位法呈现出来这样有规律的呼吸练习，可以清洁身体深层的垃圾毒素将其排出体外，从而疏通经络达到身体轻盈有力的身心平衡状态，所以被称为：移动的冥想；
前四支是外在的修行，需要我们很多年努力的修炼；后四支（内在的修行）才会慢慢地发生。这是一个完整的修炼，无法单独只修炼一支，所以大家不要误认为练习体式就是在练习瑜伽。#ashtanga阿斯汤伽[话题]#",ashtanga阿斯汤伽,91,60,5,2,2024/1/18 22:35,2024/1/18 22:35,,58d9eb466a6a6975c6fcfd42,https://www.xiaohongshu.com/user/profile/58d9eb466a6a6975c6fcfd42?xsec_token=ABafE8PakRhzl3OkEANqFegVj3FeBc7A8RocuMmp-km44=&xsec_source=pc_note,Captain Ashtanga,captainhuang,8449,74009,"??Ashtanga
???♂?Meditation 
Om Shanti Shanti Shanti",,
68b6f8da000000001b01d98b,https://www.xiaohongshu.com/explore/68b6f8da000000001b01d98b?xsec_token=AB6Ggv6R8hcpm3tyl_z5JJfSzwQRkU8oQg-__Jn2M8q7E=&xsec_source=pc_search,图文,瑜伽日常｜专注力是一件奢侈品,"尤其在这个碎片时代
有时候在练瑜伽的时候
耳机里听到信息声
明明知道等会看也可以
但还是忍不住先要立刻马上去查看
于是
中断练习打乱节奏
又重启呼吸恢复练习
反反复复得不偿失
#你就开心做自己[话题]# #瑜伽女孩[话题]# #一起来瑜伽[话题]# #瑜伽日常[话题]# #瑜伽打卡[话题]# #瑜伽拍照[话题]# #瑜伽拍照体式[话题]# #见人不如健身[话题]# #瑜伽人[话题]# #运动万粉助力计划[话题]# @运动薯 @健身薯 @薯队长",你就开心做自己、瑜伽女孩、一起来瑜伽、瑜伽日常、瑜伽打卡、瑜伽拍照、瑜伽拍照体式、见人不如健身、瑜伽人、运动万粉助力计划,90,33,3,1,2025/9/5 0:00,2025/9/2 22:02,2025/9/5 18:29,,648462520000000010036645,https://www.xiaohongshu.com/user/profile/648462520000000010036645?xsec_token=ABGJPmNbT188LghHXar2ramxi1cqoRSsH3HVaEldY_8Qo=&xsec_source=pc_note,微微姓W呀,9688256118,4469,21892,"???♀?野生瑜伽师｜自由广告人
??分享瑜伽日常和零基础跟练
?? 记录是一场可持续浪漫",
6777d976000000000900e202,https://www.xiaohongshu.com/explore/6777d976000000000900e202?xsec_token=AB2l-X7XPCjiTGCaVSPGPEQEg9dHV27G5vR97IxPRoF_8=&xsec_source=pc_search,视频,呼吸在高强度体式中的重要性,"(Jamsai老师讲解如下：）
呼吸在练习中占80%，
呼吸是使体式练习感觉更容易或更具挑战的关键因素。永远要一以贯之的从呼吸开始——它是体式中每个动作的基础。
在练习中，我是如何在体式中控制呼吸的呢？我专注于在每个动作中都让呼吸保持稳定、并有觉知的控制:
吸气时: 我专注于深深地扩张胸腔和背部。感觉气息直接沉入肋骨腔中央，使得身体坚固、稳定。
呼气:我呼气时带有一些策略性，启动核心，让气息引导我，无论是切入到下一个体式，还是过渡到下一个动作。
对于手臂平衡和其他力量密集的体式，控制呼吸会带来很大的不同。我吸气时让身体变轻并产生一种升力，仿佛气息推起我的背并支撑着我。然后，我深深地呼气，在呼气中稳定的进入体式中。
深深呼吸在练习中的力量。
在我运用呼吸感觉特别好的日子里，整个练习都会带来变化:
每次深深的吸气，我的身体感觉能够更好的打开，我能感觉到空气在我的胸腔和背部扩充着力量。
深深的呼气帮助我激活腹部核心，并在高难度体式中保持身体稳定。
这种呼吸控制模式对于高级系列体式尤其重要。没有适当的呼吸模式，肌肉会很快地疲劳，动作会感觉更重。但通过控制呼吸，费力的体式也会感觉举重若轻，身体的流动也更自然顺畅。
我在练习中的呼吸控制技巧：
在进入力量体式之前，我轻轻呼一口气，来激活核心。
当我后倾或上提时，我专注于将呼吸深深地吸入我的背部和肋骨间隙。这会产生一种力量感和轻盈感。
如果我感到呼吸紧张，我会稍停顿并重新连接呼吸，让呼吸引导贯穿整个动作。
为什么对我来说，呼吸很重要？呼吸不仅仅是练习的一部分——呼吸就是练习本身。它给我能量，减少疲劳，让我能够控制和轻松地练习具有挑战性的体式。当你专注于呼吸时，你会感觉到你的动作和心念状态的不同。
你能感觉到吗？
当你有意识地深呼吸时，练习会变得更轻盈、更顺畅、更有能量。从你的呼吸开始练习——它会引导着你顺利通关。
#Aybkk[话题]# #ashtanga[话题]# #yoga[话题]# #泰國????Boonchu[话题]# #boonchuaybkk[话题]#",Aybkk、ashtanga、yoga、泰國????Boonchu、boonchuaybkk,88,26,3,13,2025/1/3 20:35,2025/1/3 20:35,,6687ae2b00000000030308c5,https://www.xiaohongshu.com/user/profile/6687ae2b00000000030308c5?xsec_token=ABw3Wk7AB2mx7ml6dPMcVNaXOQy7stJRJJr8rb52AIIHY=&xsec_source=pc_note,BoonchuAYBKK,42891501456,8028,23247,Founder of AYBKK ashtanga shala in Bangkok.  With all year round mysore class more than 12 years.,,
